assessment_id,student_id,course_id,score,attempt_date
23568,42213,128,40,4/30/2023
23569,18510,42,12,3/26/2024
23570,1591,141,9,7/5/2021
23571,3972,47,22,1/1/2021
23572,31178,83,71,2/28/2023
23573,8903,98,13,2/22/2022
23574,29580,188,43,3/26/2021
23575,32348,90,36,12/10/2020
23576,14652,25,3,5/12/2021
23577,25937,190,69,11/18/2022
23578,5238,163,64,6/16/2020
23579,24958,197,17,6/15/2024
23580,26962,108,23,2/29/2024
23581,36424,143,56,8/17/2023
23582,44779,120,28,2/4/2021
23583,40343,150,50,11/10/2024
23584,5,183,3,6/22/2024
23585,47028,183,21,7/28/2024
23586,32856,64,56,2/17/2021
23587,13439,184,91,7/29/2021
23588,24129,20,27,3/30/2022
23589,31690,5,58,10/15/2024
23590,39110,81,49,1/7/2023
23591,25264,51,51,11/30/2023
23592,32309,28,70,12/23/2023
23593,7433,150,68,3/23/2023
23594,22741,193,18,1/1/2021
23595,31644,17,26,4/24/2021
23596,32176,48,1,5/29/2021
23597,5929,30,27,2/23/2024
23598,32148,173,27,8/13/2021
23599,26453,114,37,12/19/2023
23600,6118,119,83,9/27/2021
23601,20822,82,15,4/10/2024
23602,7538,172,54,7/3/2021
23603,46523,61,91,6/10/2020
23604,1423,196,79,11/26/2023
23605,43653,196,62,12/29/2020
23606,23520,92,36,3/5/2022
23607,48647,78,79,12/24/2021
23608,30807,60,66,1/13/2023
23609,34293,77,20,1/11/2020
23610,28578,87,82,12/3/2021
23611,45384,151,57,7/13/2023
23612,2486,92,93,9/26/2020
23613,6389,156,47,11/22/2023
23614,32697,111,43,10/1/2023
23615,38371,80,19,9/9/2020
23616,17542,48,57,3/22/2021
23617,14331,102,5,6/14/2021
23618,33342,181,26,10/18/2023
23619,25232,129,4,12/28/2024
23620,8514,7,52,7/29/2024
23621,33573,12,88,7/28/2024
23622,33866,174,96,7/17/2021
23623,19266,166,24,6/20/2022
23624,38263,147,51,11/17/2023
23625,12509,143,84,2/26/2022
23626,31335,148,22,9/14/2021
23627,49023,87,1,8/4/2020
23628,44854,140,33,2/10/2024
23629,34555,66,22,3/6/2020
23630,28369,122,90,1/31/2021
23631,24000,112,63,12/7/2023
23632,20462,37,52,9/13/2024
23633,32690,178,25,3/26/2021
23634,31095,5,1,12/20/2021
23635,14489,172,5,5/12/2021
23636,8755,108,22,10/19/2024
23637,9166,73,53,6/22/2023
23638,33248,58,38,3/4/2020
23639,41379,100,86,8/11/2024
23640,20737,88,7,3/10/2023
23641,36994,7,54,4/10/2023
23642,35520,85,25,9/29/2024
23643,33953,158,28,6/19/2020
23644,10344,160,87,11/27/2021
23645,18633,174,10,6/6/2023
23646,49261,41,1,9/4/2024
23647,46369,140,63,1/11/2020
23648,40454,184,40,1/14/2020
23649,19662,143,80,6/11/2023
23650,48593,38,38,6/23/2023
23651,4388,182,63,10/23/2020
23652,36212,105,52,4/6/2021
23653,46549,20,71,4/27/2022
23654,37033,115,18,12/12/2023
23655,31561,66,30,1/14/2024
23656,20591,29,84,1/6/2023
23657,36891,35,38,8/18/2022
23658,10627,135,82,8/10/2023
23659,3592,38,45,8/16/2022
23660,21674,47,47,11/14/2022
23661,26147,152,52,6/11/2022
23662,20366,112,74,5/22/2021
23663,35550,146,49,9/22/2020
23664,41306,42,31,8/24/2021
23665,10221,171,42,7/28/2020
23666,15952,118,41,8/23/2020
23667,11032,44,30,2/27/2020
23668,8086,79,15,8/25/2024
23669,35456,171,69,8/20/2020
23670,32523,43,92,8/14/2020
23671,32727,154,0,5/30/2021
23672,960,112,47,6/6/2024
23673,44574,104,73,12/28/2022
23674,48111,84,50,7/14/2021
23675,9558,164,3,1/10/2022
23676,15737,80,38,4/23/2021
23677,7801,9,95,7/20/2021
23678,25903,11,17,2/10/2023
23679,31207,180,64,5/30/2020
23680,17772,130,41,8/29/2023
23681,16940,94,13,7/30/2020
23682,25544,174,5,9/7/2022
23683,47808,179,35,2/26/2023
23684,9861,82,65,10/24/2021
23685,13575,35,74,7/29/2024
23686,28915,197,12,3/20/2021
23687,4852,20,24,4/18/2021
23688,29004,90,62,3/2/2021
23689,3480,70,39,8/3/2023
23690,9063,102,29,2/7/2020
23691,3380,5,19,3/7/2021
23692,23117,188,93,8/4/2020
23693,31321,103,74,2/7/2022
23694,26194,8,7,9/15/2021
23695,8784,6,19,1/11/2020
23696,42286,159,10,6/14/2020
23697,38897,156,97,4/25/2021
23698,14649,1,68,12/27/2020
23699,37251,162,38,2/23/2023
23700,8024,109,28,11/25/2020
23701,34242,20,87,3/28/2022
23702,14094,71,95,8/29/2020
23703,41132,47,44,10/21/2020
23704,19549,180,93,2/3/2021
23705,19191,77,71,11/4/2024
23706,17602,125,77,8/26/2020
23707,10562,49,23,4/2/2024
23708,25785,191,22,5/10/2020
23709,34953,134,14,12/24/2022
23710,46390,44,19,5/6/2021
23711,6294,97,4,5/24/2020
23712,20215,118,69,10/11/2020
23713,4200,82,65,10/19/2022
23714,6139,47,38,10/24/2023
23715,49440,161,85,7/12/2022
23716,49579,6,71,1/24/2021
23717,28086,125,93,5/21/2023
23718,41459,41,14,6/8/2021
23719,19403,135,81,1/21/2022
23720,44621,65,53,2/25/2024
23721,13750,129,83,7/14/2023
23722,2249,155,76,1/31/2021
23723,44808,161,20,1/6/2022
23724,10497,196,55,12/13/2023
23725,31571,103,35,4/2/2024
23726,44618,161,59,1/30/2020
23727,15783,191,97,10/1/2020
23728,43249,156,62,12/30/2021
23729,47191,187,30,6/21/2024
23730,46323,63,92,10/14/2024
23731,32759,109,13,4/10/2024
23732,44333,29,24,8/7/2022
23733,13779,78,38,4/20/2020
23734,8058,185,63,1/27/2024
23735,41988,81,22,10/24/2024
23736,44859,30,47,6/17/2024
23737,36238,59,40,4/10/2024
23738,21282,141,30,7/30/2021
23739,39267,181,88,10/19/2022
23740,26540,37,94,7/21/2023
23741,19925,119,70,5/23/2020
23742,32845,110,59,4/19/2021
23743,7537,134,28,4/7/2023
23744,660,89,17,9/1/2021
23745,10793,110,6,6/6/2024
23746,46428,133,76,9/22/2024
23747,33072,47,32,8/14/2024
23748,25336,70,41,3/18/2022
23749,37712,46,14,12/9/2023
23750,31167,1,20,8/27/2020
23751,17165,128,9,4/19/2024
23752,23930,161,3,6/16/2022
23753,45501,187,5,3/15/2024
23754,37729,38,17,7/27/2022
23755,2296,56,60,6/5/2020
23756,39307,127,11,7/22/2023
23757,11599,78,46,4/8/2022
23758,12816,44,25,11/19/2022
23759,37667,60,5,5/3/2023
23760,49253,176,68,1/27/2023
23761,29493,114,30,4/5/2021
23762,11753,50,87,5/22/2022
23763,13014,82,38,3/15/2024
23764,21735,167,77,1/21/2023
23765,10915,193,19,4/5/2023
23766,27528,147,37,2/10/2021
23767,19124,142,6,3/23/2021
23768,13773,179,55,5/28/2021
23769,18109,78,55,6/21/2020
23770,14148,147,94,12/20/2022
23771,37797,40,59,3/15/2021
23772,27832,38,86,6/4/2024
23773,19868,153,62,1/25/2020
23774,47222,82,72,1/11/2024
23775,21209,166,14,7/19/2024
23776,25152,192,53,6/3/2022
23777,41514,37,10,7/11/2023
23778,44623,173,31,9/3/2020
23779,10609,62,19,5/4/2022
23780,31817,79,11,9/18/2023
23781,35206,141,76,5/23/2023
23782,18556,83,54,1/2/2022
23783,23250,73,47,1/23/2023
23784,22232,164,78,12/20/2020
23785,42239,87,58,5/18/2020
23786,388,120,0,7/26/2022
23787,27477,105,85,8/15/2023
23788,6944,29,29,1/31/2020
23789,14022,191,84,5/13/2020
23790,21917,51,31,10/11/2024
23791,15318,144,10,6/25/2024
23792,38933,69,44,1/11/2021
23793,38681,145,29,1/11/2023
23794,12974,179,90,11/30/2020
23795,49711,197,53,2/8/2021
23796,37926,64,87,6/17/2021
23797,14222,49,90,10/8/2021
23798,26706,91,80,2/12/2024
23799,18068,14,84,3/2/2024
23800,28463,197,91,10/1/2022
23801,14403,11,51,1/5/2024
23802,9467,16,64,2/27/2024
23803,45785,94,65,5/18/2020
23804,31387,107,39,5/13/2022
23805,24286,6,13,1/17/2020
23806,4584,149,91,6/28/2020
23807,4513,92,25,7/11/2023
23808,39943,165,60,2/17/2022
23809,46006,181,64,3/3/2023
23810,27214,194,45,4/15/2021
23811,27405,96,60,5/7/2023
23812,41839,149,29,9/3/2022
23813,48277,98,66,1/12/2024
23814,42032,6,35,10/14/2021
23815,3245,55,85,7/25/2020
23816,49577,28,71,9/19/2023
23817,17029,131,10,10/17/2020
23818,45395,195,63,11/14/2024
23819,11344,148,76,4/14/2022
23820,8295,44,67,12/25/2021
23821,4138,140,57,5/22/2024
23822,44235,13,97,10/14/2024
23823,6814,87,46,5/8/2022
23824,32432,1,23,5/30/2021
23825,34570,184,61,7/13/2022
23826,18025,106,62,8/12/2022
23827,38997,50,70,8/5/2020
23828,27882,121,38,11/30/2021
23829,14073,82,86,2/1/2024
23830,12304,82,60,8/4/2024
23831,8275,169,93,7/3/2023
23832,33173,40,82,9/3/2023
23833,49101,158,26,11/24/2023
23834,27560,125,83,10/23/2021
23835,37272,54,79,3/29/2020
23836,33879,3,13,11/11/2024
23837,26280,108,80,10/22/2023
23838,14399,114,94,5/8/2021
23839,26243,2,13,7/29/2024
23840,24834,79,66,10/12/2020
23841,1430,62,80,7/26/2024
23842,34188,140,13,11/22/2023
23843,36431,18,26,10/16/2022
23844,5598,165,85,1/23/2020
23845,40604,185,36,7/22/2021
23846,28689,183,38,10/12/2024
23847,13137,91,85,4/12/2022
23848,33951,83,84,12/22/2023
23849,48578,188,40,3/11/2021
23850,12229,66,74,1/14/2022
23851,39021,154,95,11/22/2022
23852,29858,71,3,4/3/2020
23853,26380,31,86,4/16/2023
23854,30851,57,14,10/27/2022
23855,33370,60,48,3/10/2020
23856,32831,145,12,8/6/2023
23857,40100,37,5,7/19/2023
23858,31784,114,79,3/21/2023
23859,18727,182,18,4/16/2021
23860,43799,181,20,11/9/2024
23861,37314,164,34,2/4/2021
23862,21429,200,30,10/22/2024
23863,46060,22,74,10/10/2024
23864,11460,117,95,11/24/2021
23865,30964,157,31,7/28/2024
23866,20211,13,21,1/1/2024
23867,28795,127,53,12/24/2020
23868,24476,2,63,7/11/2022
23869,12010,147,48,3/4/2020
23870,2266,38,81,3/4/2021
23871,25869,58,63,8/17/2022
23872,23750,116,4,4/4/2020
23873,14242,157,95,8/9/2020
23874,32602,154,35,10/31/2022
23875,46220,94,80,9/23/2024
23876,46656,92,23,12/6/2020
23877,44604,105,31,4/22/2020
23878,39402,128,98,9/29/2020
23879,20774,41,83,9/9/2024
23880,43596,108,42,4/24/2021
23881,32476,44,79,11/17/2024
23882,3835,136,82,12/9/2020
23883,7049,97,78,4/30/2024
23884,29923,64,47,6/12/2020
23885,29603,107,81,12/10/2023
23886,14304,72,99,6/30/2023
23887,13161,14,13,3/16/2021
23888,41693,117,31,8/16/2023
23889,17988,121,97,3/9/2020
23890,24097,142,95,2/5/2023
23891,14687,28,74,7/23/2023
23892,27574,43,64,2/22/2023
23893,33288,38,28,2/26/2024
23894,14573,95,16,11/30/2022
23895,20781,80,39,10/18/2023
23896,21317,32,28,7/13/2022
23897,36451,118,15,1/12/2023
23898,32783,103,11,3/22/2023
23899,15462,30,72,3/10/2023
23900,35758,81,11,3/22/2020
23901,24102,67,24,7/25/2020
23902,31377,193,53,11/24/2024
23903,2768,155,6,10/14/2022
23904,49395,29,83,6/8/2020
23905,47644,155,49,11/10/2023
23906,26302,60,62,9/2/2023
23907,23106,175,3,6/8/2022
23908,48388,139,84,7/31/2023
23909,11843,175,69,7/28/2021
23910,38631,13,75,11/1/2024
23911,3166,33,3,8/20/2024
23912,23927,35,71,9/17/2024
23913,29823,135,43,11/18/2022
23914,41525,97,69,5/19/2021
23915,34933,139,81,3/22/2024
23916,31861,131,11,7/10/2021
23917,24699,195,75,1/30/2023
23918,7136,64,3,3/7/2022
23919,35012,69,73,4/27/2024
23920,6920,63,30,7/30/2023
23921,43283,101,5,1/10/2024
23922,19378,51,10,1/23/2022
23923,36581,19,66,12/25/2021
23924,14720,152,90,2/7/2023
23925,38053,124,84,3/14/2021
23926,35483,120,51,8/30/2023
23927,16607,59,20,6/4/2023
23928,33052,130,88,12/17/2023
23929,10893,154,96,1/13/2021
23930,41583,82,14,9/23/2021
23931,13127,153,52,10/25/2023
23932,22455,177,67,11/24/2022
23933,7977,108,45,7/10/2020
23934,23147,148,77,2/23/2021
23935,42005,129,72,4/27/2021
23936,28971,93,95,10/19/2022
23937,14670,136,32,4/12/2020
23938,15410,107,60,7/19/2020
23939,27871,19,18,4/26/2022
23940,6325,115,7,4/19/2024
23941,48433,91,70,6/3/2021
23942,21083,49,33,12/20/2021
23943,35907,164,95,8/6/2022
23944,44557,65,67,9/30/2023
23945,26058,52,43,3/19/2020
23946,29871,65,80,5/26/2024
23947,31487,119,41,5/13/2022
23948,22920,49,49,12/14/2020
23949,31075,100,44,1/17/2021
23950,14613,79,84,10/25/2020
23951,5495,174,13,3/8/2024
23952,33959,37,33,1/8/2023
23953,579,113,7,9/26/2020
23954,32764,16,67,3/14/2024
23955,6951,198,73,11/30/2024
23956,23476,7,1,10/20/2023
23957,30096,58,59,5/25/2023
23958,28363,111,98,12/8/2020
23959,36235,68,68,11/25/2021
23960,49696,169,53,11/2/2020
23961,7030,137,62,3/9/2022
23962,14901,19,90,8/10/2024
23963,37315,47,91,12/29/2023
23964,3403,87,95,1/29/2022
23965,35198,131,80,2/8/2023
23966,25328,97,1,12/1/2020
23967,1403,196,23,12/11/2021
23968,18242,98,21,4/22/2021
23969,20017,176,74,7/14/2024
23970,3465,94,6,4/14/2020
23971,47544,8,41,2/16/2020
23972,17144,113,28,12/7/2022
23973,6867,30,14,7/23/2021
23974,9023,42,56,11/29/2023
23975,32733,152,13,6/25/2023
23976,38616,183,96,2/9/2021
23977,3224,99,12,7/18/2024
23978,9193,153,11,7/30/2020
23979,36203,12,66,11/30/2023
23980,12689,199,60,2/3/2023
23981,6007,9,75,4/21/2023
23982,29228,60,64,4/20/2023
23983,11795,81,14,2/14/2023
23984,31197,184,78,12/28/2022
23985,7889,58,56,9/2/2022
23986,27407,55,76,2/23/2020
23987,26353,158,57,11/13/2020
23988,2491,67,87,9/12/2023
23989,31206,131,63,9/3/2020
23990,21734,42,31,4/23/2021
23991,40599,75,16,3/18/2022
23992,1321,139,81,1/24/2024
23993,7405,109,67,3/22/2023
23994,47879,170,52,6/12/2024
23995,7477,119,85,8/4/2024
23996,29509,150,69,11/7/2021
23997,12896,172,90,2/13/2021
23998,37606,19,0,5/22/2024
23999,5231,24,23,8/18/2021
24000,19586,48,59,6/6/2023
24001,11841,149,17,10/4/2022
24002,38063,102,80,1/6/2020
24003,7279,54,10,3/13/2023
24004,44439,12,67,10/21/2020
24005,15591,117,29,4/14/2021
24006,4542,121,81,3/9/2022
24007,20137,69,99,3/29/2020
24008,13099,199,37,3/23/2022
24009,13872,144,9,12/6/2024
24010,31204,115,78,11/7/2024
24011,41686,125,7,3/22/2020
24012,36568,20,61,4/5/2021
24013,45193,52,88,9/4/2024
24014,42588,144,65,2/3/2022
24015,7765,97,7,11/19/2024
24016,35214,55,72,10/23/2022
24017,6667,189,13,11/18/2024
24018,41640,149,4,9/13/2020
24019,29687,31,87,11/25/2020
24020,29416,28,53,4/23/2020
24021,17047,49,44,10/4/2021
24022,27654,112,87,5/15/2024
24023,8680,49,52,8/14/2023
24024,10888,166,83,11/15/2021
24025,31814,119,80,12/8/2023
24026,49459,10,6,4/18/2022
24027,10395,125,74,7/7/2020
24028,23878,4,64,5/13/2022
24029,14293,184,73,9/3/2021
24030,18116,81,80,1/16/2021
24031,40228,100,73,8/10/2022
24032,14353,62,9,4/6/2023
24033,16323,123,65,8/31/2024
24034,7839,155,20,1/13/2022
24035,33386,183,80,2/3/2024
24036,34116,90,9,4/22/2022
24037,48335,13,52,1/14/2024
24038,15904,98,77,3/7/2023
24039,9518,99,28,10/29/2024
24040,35428,61,41,1/9/2020
24041,3114,158,96,11/18/2020
24042,13949,52,9,8/26/2020
24043,8016,93,20,1/29/2020
24044,33543,6,94,11/21/2020
24045,46522,43,92,8/29/2024
24046,47087,80,82,4/8/2024
24047,46423,166,67,9/20/2021
24048,37960,144,94,3/19/2022
24049,46746,53,21,3/27/2021
24050,27475,64,54,3/26/2020
24051,38908,111,100,1/15/2021
24052,26577,163,54,3/24/2021
24053,3255,35,16,8/4/2023
24054,45712,127,59,10/21/2024
24055,40121,186,71,1/29/2023
24056,11114,173,94,9/19/2024
24057,10434,62,16,8/22/2022
24058,26347,25,9,9/21/2024
24059,23588,127,44,1/18/2024
24060,10229,164,91,7/4/2020
24061,12049,5,21,10/8/2023
24062,24520,50,20,12/24/2023
24063,47391,118,91,10/20/2022
24064,32374,82,11,3/16/2020
24065,4792,187,36,12/17/2021
24066,17943,106,100,11/16/2021
24067,28428,159,21,2/3/2022
24068,41450,3,75,7/24/2023
24069,34512,182,37,7/2/2023
24070,13899,92,40,11/5/2022
24071,479,128,33,7/23/2024
24072,19902,24,100,2/15/2023
24073,45130,18,37,5/15/2020
24074,12287,40,84,3/28/2020
24075,37074,156,48,11/17/2020
24076,17859,56,73,12/21/2021
24077,40307,148,69,6/8/2023
24078,38624,167,41,3/5/2023
24079,24319,24,71,6/7/2024
24080,33160,166,69,11/2/2022
24081,2177,192,37,6/22/2021
24082,25499,146,20,1/13/2022
24083,4108,174,52,2/14/2022
24084,31408,18,30,8/19/2023
24085,12425,80,0,11/12/2024
24086,5870,62,50,7/6/2023
24087,30514,123,96,3/12/2020
24088,10302,76,9,6/18/2023
24089,11377,178,43,12/10/2024
24090,31425,147,47,3/7/2023
24091,34323,118,79,7/26/2022
24092,314,85,65,6/27/2021
24093,40153,116,83,11/18/2023
24094,30734,114,11,9/23/2024
24095,46917,31,4,1/31/2023
24096,16916,149,97,12/4/2022
24097,3950,23,33,6/30/2021
24098,39393,167,2,3/25/2024
24099,48353,143,54,1/24/2023
24100,15597,101,67,10/11/2022
24101,11615,155,62,8/10/2022
24102,5543,155,84,4/30/2020
24103,48491,46,50,12/3/2023
24104,40457,133,57,1/19/2024
24105,33836,122,22,5/26/2024
24106,45848,29,56,4/2/2023
24107,41517,16,52,5/23/2020
24108,39517,160,99,12/4/2021
24109,26844,92,75,6/6/2020
24110,7380,26,88,6/17/2022
24111,36049,30,36,1/15/2023
24112,47576,44,51,1/29/2021
24113,5225,27,35,1/17/2024
24114,11272,48,37,8/31/2020
24115,8397,15,48,3/18/2020
24116,42240,191,12,10/6/2023
24117,4192,158,57,5/1/2020
24118,11183,15,5,10/19/2023
24119,47975,25,2,8/19/2024
24120,49636,91,96,8/3/2024
24121,34315,46,36,9/24/2023
24122,40877,2,99,12/31/2023
24123,1206,117,43,12/2/2021
24124,40523,111,54,6/24/2023
24125,30169,21,19,10/28/2020
24126,49813,27,8,1/2/2020
24127,21301,36,69,3/2/2020
24128,40137,96,99,10/19/2021
24129,49116,64,33,1/27/2020
24130,45450,101,34,4/18/2024
24131,26498,117,81,10/13/2020
24132,37636,74,23,2/6/2022
24133,8157,165,14,9/11/2022
24134,1030,14,90,10/5/2021
24135,39871,118,21,10/12/2021
24136,18081,45,73,5/8/2023
24137,1352,90,45,4/19/2020
24138,29668,123,23,11/1/2021
24139,22857,128,33,2/25/2021
24140,14455,24,37,1/7/2023
24141,44455,74,42,3/31/2023
24142,2437,48,64,2/3/2021
24143,7590,130,4,6/11/2020
24144,2177,101,64,2/3/2022
24145,45264,190,12,3/6/2021
24146,25786,144,65,5/26/2024
24147,45721,133,24,5/1/2021
24148,14310,105,96,7/20/2024
24149,42236,18,99,5/5/2022
24150,613,41,4,11/25/2021
24151,44051,192,59,6/11/2024
24152,10763,129,31,6/26/2020
24153,19256,132,51,12/27/2022
24154,768,127,65,12/16/2024
24155,21283,147,41,4/5/2022
24156,19477,163,89,10/13/2021
24157,28031,108,52,3/28/2021
24158,7303,169,76,5/13/2022
24159,24275,170,16,1/21/2022
24160,22166,66,56,12/23/2023
24161,4156,194,81,3/30/2021
24162,3213,179,9,6/10/2022
24163,7966,137,51,5/10/2020
24164,4994,106,2,3/22/2021
24165,27235,168,16,3/22/2020
24166,25092,82,56,11/1/2021
24167,39900,45,28,12/21/2021
24168,11103,95,81,4/21/2022
24169,37174,131,82,3/25/2024
24170,41273,17,35,4/27/2022
24171,28968,177,63,8/20/2023
24172,10118,132,94,8/16/2020
24173,10068,2,78,10/1/2024
24174,47984,103,21,3/13/2020
24175,20541,61,85,6/17/2023
24176,20114,34,64,8/17/2021
24177,6381,96,72,4/24/2023
24178,10262,45,35,10/14/2022
24179,22369,87,14,4/21/2020
24180,5194,121,41,11/15/2021
24181,21257,18,21,10/12/2023
24182,1857,4,49,6/26/2024
24183,45686,199,64,10/19/2022
24184,13225,67,42,11/16/2020
24185,43550,111,43,5/7/2021
24186,21053,101,8,5/11/2023
24187,40941,121,3,8/3/2020
24188,39957,97,7,7/19/2023
24189,39882,136,68,1/13/2022
24190,15687,160,7,10/25/2024
24191,18898,142,98,3/1/2021
24192,31869,161,28,12/1/2024
24193,8697,60,54,12/4/2024
24194,22905,128,68,4/6/2020
24195,13705,27,5,8/23/2023
24196,19462,184,97,6/10/2022
24197,27854,50,44,4/17/2023
24198,31259,68,30,9/27/2021
24199,20352,102,70,12/14/2020
24200,36495,54,14,12/7/2024
24201,6313,145,73,2/14/2023
24202,20544,172,77,6/29/2020
24203,20172,74,70,3/15/2021
24204,3944,43,40,4/24/2022
24205,5803,40,85,3/1/2022
24206,44515,145,1,8/7/2024
24207,37444,152,97,5/29/2023
24208,6447,7,26,4/16/2024
24209,41095,116,35,3/3/2021
24210,43850,131,41,8/23/2020
24211,48087,127,5,6/16/2024
24212,32368,155,7,6/26/2022
24213,11461,160,43,12/25/2024
24214,1333,185,66,10/20/2023
24215,11836,3,85,4/8/2020
24216,18435,42,52,12/28/2024
24217,883,73,30,5/21/2023
24218,9090,144,33,3/13/2020
24219,5143,61,41,4/23/2021
24220,48036,33,92,12/1/2021
24221,33020,137,98,2/3/2020
24222,26292,55,36,3/6/2021
24223,12985,64,85,11/6/2021
24224,47871,12,69,11/13/2024
24225,16160,54,99,2/13/2022
24226,23454,106,0,8/5/2023
24227,34696,44,18,4/18/2020
24228,19646,157,63,6/26/2023
24229,8398,15,79,12/8/2023
24230,35709,26,88,8/16/2024
24231,37097,161,15,4/27/2021
24232,40983,152,97,9/1/2020
24233,25795,149,81,1/27/2021
24234,48183,42,53,6/30/2022
24235,11972,10,38,2/11/2023
24236,38241,33,12,4/7/2023
24237,19348,108,84,6/10/2023
24238,13417,190,70,3/4/2024
24239,34458,159,59,2/13/2023
24240,48107,163,58,8/6/2021
24241,6604,50,72,3/22/2024
24242,31903,98,69,2/23/2022
24243,49553,150,49,7/23/2022
24244,35388,167,80,11/14/2022
24245,18622,120,74,6/15/2024
24246,19102,73,44,3/1/2023
24247,43642,145,46,2/15/2024
24248,49420,25,47,6/28/2024
24249,23139,24,45,3/3/2021
24250,48838,196,85,5/19/2023
24251,10840,143,28,11/23/2021
24252,31424,153,74,9/5/2022
24253,45192,110,32,10/21/2020
24254,47832,58,23,10/13/2024
24255,3176,33,2,8/29/2024
24256,23251,111,13,3/18/2020
24257,32139,14,79,11/3/2020
24258,6026,131,32,9/20/2024
24259,27017,91,6,4/21/2021
24260,22898,109,43,9/24/2024
24261,35172,1,58,10/24/2023
24262,30735,90,34,12/4/2024
24263,197,124,45,8/2/2023
24264,45641,110,15,4/11/2021
24265,33552,67,85,4/3/2022
24266,46828,98,45,11/12/2022
24267,4319,155,21,8/2/2022
24268,529,36,19,3/26/2020
24269,41755,118,69,4/15/2024
24270,42938,112,60,1/24/2020
24271,36820,128,25,4/4/2021
24272,24027,101,27,7/8/2021
24273,30086,58,6,6/13/2023
24274,41360,64,28,12/11/2024
24275,14272,45,86,7/3/2023
24276,5683,21,56,2/16/2024
24277,7599,146,18,5/26/2021
24278,40211,157,24,3/8/2024
24279,24517,189,49,6/13/2024
24280,34285,9,49,12/24/2022
24281,911,191,3,4/6/2021
24282,9564,14,52,8/31/2023
24283,44059,183,19,7/4/2024
24284,36923,143,14,8/10/2021
24285,42516,33,90,12/4/2020
24286,38537,67,89,12/3/2022
24287,27209,154,42,12/8/2021
24288,19948,84,13,10/17/2024
24289,2906,171,30,1/4/2023
24290,17120,177,35,8/19/2020
