enrollment_id,student_id,course_id,enroll_date,status
26019,32980,140,2020-01-20,dropped
26020,39511,55,2022-12-08,completed
26021,15826,169,2022-02-16,active
26022,24198,670,2020-06-13,dropped
26023,44356,155,2021-04-21,completed
26024,40856,61,2020-05-28,INVALID
26025,54065,51,2020-10-05,completed
26026,28041,91,2023-10-15,dropped
26027,2771,63,2020-11-21,completed
26028,31530,38,2024-04-17,completed
26029,27896,62,2023-03-24,active
26030,49529,44,2022-04-11,dropped
26031,12351,29,2023-02-17,dropped
26032,38309,4,2023-07-20,dropped
26033,357990,64,2022-09-20,completed
26034,1907,33,2022-12-31,dropped
26035,10636,153,2021-12-12,completed
26036,43878,850,2022-09-27,completed
26037,46657,115,2023-10-28,dropped
26038,15651,180,2023-03-13,completed
26039,16132,9,2024-04-23,active
26040,50377,183,2020-04-14,dropped
26041,494900,17,2022-10-31,dropped
26042,27451,125,2024-10-27,active
26043,197650,140,2024-10-13,completed
26044,3420,30,2021-03-25,dropped
26045,27033,34,2024-12-05,dropped
26046,41290,72,2020-02-25,active
26047,24944,112,2023-06-25,completed
26048,34000,1070,2020-05-16,INVALID
26049,32077,112,2024-10-30,active
26050,7170,165,2021-12-20,dropped
26051,23377,79,2023-10-13,dropped
26052,715,133,2024-05-22,dropped
26053,357220,63,2021-10-20,active
26054,23394,114,2020-09-18,INVALID
26055,47887,113,2022-06-07,dropped
26056,23933,156,2020-09-09,active
26057,1057,51,2022-02-24,completed
26058,38676,142,2023-09-27,active
26059,51578,176,2022-05-15,completed
26060,7431,33,2024-06-03,dropped
26061,13611,113,2023-10-17,dropped
26062,907,153,2020-04-26,active
26063,475700,194,2023-08-29,active
26064,1323,1070,2022-04-25,completed
26065,35814,68,2024-12-17,active
26066,762,135,2022-03-24,completed
26067,275950,146,2022-05-18,completed
26068,37054,143,2022-10-02,active
26069,32602,103,2021-03-12,dropped
26070,27166,154,2024-11-20,completed
26071,246,166,2024-02-07,completed
26072,3779,122,2021-06-10,completed
26073,39723,40,2024-03-04,active
26074,46003,46,2023-09-20,active
26075,15683,170,2022-07-03,active
26076,29749,53,2021-12-14,dropped
26077,477770,110,2020-09-03,dropped
26078,16603,101,2023-03-16,active
26079,43593,1410,2022-01-31,INVALID
26080,2050,162,2021-09-03,completed
26081,15945,131,2023-04-02,active
26082,51503,43,2024-03-07,active
26083,12033,13,2021-06-20,active
26084,28161,91,2022-06-26,completed
26085,21490,180,2022-08-27,dropped
26086,34569,122,2022-07-22,INVALID
26087,26074,98,2023-04-17,active
26088,51842,199,2024-11-21,dropped
26089,23256,118,2022-07-31,active
26090,10806,176,2022-12-14,active
26091,12655,196,2021-12-14,completed
26092,236580,147,2022-06-11,active
26093,39833,111,2020-02-19,dropped
26094,42699,1830,2023-04-28,completed
26095,24507,8,2024-02-06,completed
26096,15386,198,2020-05-10,completed
26097,9147,180,2024-12-27,active
26098,13024,89,2024-03-13,active
26099,36245,18,2020-05-09,dropped
26100,42990,151,2020-11-04,dropped
26101,39125,53,2021-07-10,active
26102,41801,71,2020-07-09,completed
26103,29967,1590,2021-11-13,completed
26104,26673,139,2022-07-23,dropped
26105,35988,136,2024-08-29,completed
26106,25407,59,2022-07-20,dropped
26107,14647,42,2023-10-16,INVALID
26108,13875,191,2021-06-15,dropped
26109,18946,49,2022-11-11,completed
26110,51932,177,2020-07-08,dropped
26111,22321,500,2021-09-25,active
26112,140370,1300,2024-10-26,dropped
26113,48224,23,2024-04-26,completed
26114,17065,55,2023-11-19,dropped
26115,26952,182,2023-01-16,dropped
26116,2498,89,2021-12-12,completed
26117,369450,194,2024-12-05,INVALID
26118,245,184,2022-06-02,INVALID
26119,46414,84,2023-10-27,active
26120,24912,10,2024-10-12,completed
26121,51353,160,2020-06-28,completed
26122,40049,105,2023-10-13,completed
26123,5270,60,2023-08-12,completed
26124,12367,156,2022-01-14,active
26125,10537,137,2024-04-20,completed
26126,164850,96,2021-03-30,completed
26127,49846,149,2021-11-21,active
26128,34605,760,2022-03-27,completed
26129,29478,250,2022-05-13,dropped
26130,51511,192,2022-08-28,dropped
26131,160060,150,2023-05-31,INVALID
26132,42611,3,2024-02-16,active
26133,34246,55,2020-08-26,completed
26134,17362,167,2020-01-31,dropped
26135,15996,56,2021-01-27,completed
26136,504000,116,2022-11-05,active
26137,46186,164,2022-06-04,active
26138,13544,1520,2023-01-26,completed
26139,42323,132,2020-10-11,completed
26140,50491,750,2024-02-07,completed
26141,24410,97,2023-04-06,dropped
26142,41762,109,2023-06-09,completed
26143,40508,82,2020-02-29,active
26144,2946,121,2022-05-11,dropped
26145,12624,1660,2022-02-05,dropped
26146,54604,158,2021-03-15,dropped
26147,29217,127,2021-01-01,dropped
26148,32921,97,2021-12-07,completed
26149,6944,8,2024-10-26,completed
26150,35815,123,2020-08-07,dropped
26151,13804,132,2022-02-17,completed
26152,51097,139,2021-08-03,dropped
26153,20107,195,2021-11-27,dropped
26154,15985,151,2020-07-30,completed
26155,40369,130,2022-04-04,INVALID
26156,3667,162,2022-06-16,completed
26157,159,164,2024-05-10,completed
26158,46952,141,2021-02-21,completed
26159,471350,29,2020-12-23,active
26160,2925,21,2020-03-10,active
26161,27473,780,2023-10-09,active
26162,13858,105,2022-04-27,completed
26163,6212,198,2023-10-28,active
26164,8445,112,2022-09-23,INVALID
26165,21815,116,2022-04-15,INVALID
26166,20290,185,2021-12-26,INVALID
26167,5815,173,2021-07-30,dropped
26168,36430,139,2023-01-31,dropped
26169,26803,1750,2020-10-25,completed
26170,27717,119,2022-11-21,completed
26171,25833,39,2024-02-25,completed
26172,155270,17,2022-12-10,active
26173,32906,55,2021-09-01,completed
26174,38366,31,2021-10-27,active
26175,52928,75,2022-04-09,active
26176,2585,103,2021-04-29,completed
26177,11017,76,2021-05-06,active
26178,38034,143,2023-10-04,completed
26179,51203,1700,2020-09-06,active
26180,1459,4,2021-03-27,dropped
26181,51104,154,2024-08-24,completed
26182,54283,170,2022-06-28,dropped
26183,48493,173,2021-12-04,active
26184,35399,45,2024-06-23,INVALID
26185,23477,174,2024-06-13,active
26186,25163,60,2023-07-27,dropped
26187,50646,2,2021-06-04,completed
26188,28079,82,2024-08-14,completed
26189,34917,184,2022-10-15,completed
26190,9353,990,2023-10-21,active
26191,38111,49,2021-08-24,completed
26192,45553,152,2023-01-25,dropped
26193,38890,76,2020-04-25,active
26194,49799,112,2020-06-17,active
26195,33303,88,2024-01-15,completed
26196,14557,175,2021-10-13,active
26197,12550,177,2024-02-21,dropped
26198,6579,54,2024-07-04,completed
26199,28014,630,2021-06-15,active
26200,1334,1960,2021-03-26,active
26201,42999,730,2020-02-26,active
26202,36007,101,2022-06-20,completed
26203,35249,80,2022-10-15,dropped
26204,29791,108,2024-08-03,INVALID
26205,43953,125,2022-03-19,INVALID
26206,11742,59,2021-03-18,completed
26207,18665,130,2024-11-01,active
26208,1962,81,2020-12-05,dropped
26209,36810,57,2021-01-18,completed
26210,40453,1620,2021-01-20,active
26211,53848,168,2024-07-06,active
26212,20106,68,2021-07-31,dropped
26213,46753,112,2024-07-04,dropped
26214,43827,187,2020-05-03,completed
26215,12434,570,2024-08-11,active
26216,39513,95,2020-09-27,active
26217,43050,160,2021-11-11,dropped
26218,26874,25,2020-10-26,completed
26219,3803,75,2021-05-19,completed
26220,14418,3,2023-08-13,completed
26221,2400,22,2023-08-04,completed
26222,53821,156,2024-07-15,active
26223,15473,90,2022-10-11,active
26224,8290,159,2021-12-26,INVALID
26225,229900,200,2024-05-17,active
26226,2681,38,2022-01-03,completed
26227,9574,17,2020-06-27,completed
26228,24130,115,2024-04-28,dropped
26229,342830,116,2022-03-29,completed
26230,30506,690,2022-06-23,dropped
26231,52715,60,2022-05-13,INVALID
26232,388220,184,2024-01-02,INVALID
26233,271830,74,2020-04-07,INVALID
26234,533960,6,2024-02-24,dropped
26235,52867,88,2020-01-28,dropped
26236,5469,110,2024-02-02,dropped
26237,7222,1800,2024-05-15,completed
26238,6818,133,2020-02-14,active
26239,22456,37,2022-07-10,active
26240,44689,111,2024-11-11,dropped
26241,27200,186,2020-09-01,completed
26242,52786,68,2023-08-02,active
26243,33425,184,2023-05-23,active
26244,3391,760,2020-11-22,active
26245,37794,153,2020-11-21,dropped
26246,24789,850,2021-09-16,dropped
26247,44334,24,2021-07-04,INVALID
26248,9335,165,2021-09-17,INVALID
26249,45628,98,2020-10-12,INVALID
26250,32807,179,2023-03-09,completed
26251,8494,91,2023-09-30,INVALID
26252,32308,59,2022-02-16,completed
26253,10050,100,2023-05-11,completed
26254,45778,59,2024-03-09,active
26255,8834,62,2021-04-11,active
26256,1701,640,2024-02-09,completed
26257,280470,16,2021-11-04,active
26258,13096,69,2021-01-25,active
26259,31041,45,2022-03-30,dropped
26260,16541,200,2022-12-23,completed
26261,30642,58,2021-03-12,active
26262,127370,1580,2024-10-01,dropped
26263,38807,80,2021-07-27,active
26264,7730,17,2023-05-19,INVALID
26265,503320,52,2020-07-13,dropped
26266,34707,61,2024-07-30,completed
26267,11287,15,2023-11-28,INVALID
26268,31186,194,2021-07-22,completed
26269,1440,161,2021-05-20,completed
26270,52148,120,2024-10-18,completed
26271,41228,48,2021-10-21,active
26272,4715,88,2021-10-09,dropped
26273,49450,15,2020-12-22,dropped
26274,1922,240,2024-02-14,INVALID
26275,6379,130,2020-12-18,completed
26276,17404,103,2024-08-24,completed
26277,29197,62,2024-07-24,completed
26278,38986,21,2021-07-02,dropped
26279,89450,91,2023-01-04,completed
26280,39726,50,2021-07-19,completed
26281,25632,390,2024-11-11,active
26282,49023,94,2020-11-24,dropped
26283,31057,12,2023-09-23,active
26284,31273,113,2024-06-24,completed
26285,33120,98,2021-05-20,dropped
26286,53153,159,2021-01-09,dropped
26287,4710,39,2023-10-01,active
26288,48643,1050,2022-03-29,active
26289,30211,780,2023-06-07,dropped
26290,3536,119,2021-10-02,active
26291,51581,33,2021-10-05,completed
26292,38171,30,2021-05-18,active
26293,11844,1360,2023-09-28,INVALID
26294,16969,153,2023-11-09,active
26295,136930,185,2021-10-15,active
26296,29133,18,2020-11-22,dropped
26297,30722,2,2022-04-21,completed
26298,33773,141,2024-04-15,INVALID
26299,10141,580,2021-03-22,dropped
26300,413440,159,2020-01-09,dropped
26301,40175,48,2022-03-21,active
26302,23924,112,2021-08-16,active
26303,43313,134,2022-06-09,active
26304,26759,910,2023-09-22,completed
26305,163770,860,2023-07-19,dropped
26306,9611,199,2020-09-05,dropped
26307,44092,91,2024-04-05,active
26308,55191,1700,2020-03-30,active
26309,40649,83,2023-11-09,active
26310,12223,73,2022-08-02,dropped
26311,44236,179,2021-04-19,dropped
26312,1612,172,2020-09-12,dropped
26313,47667,57,2023-03-12,active
26314,25296,1490,2024-02-27,dropped
26315,24224,59,2020-06-30,active
26316,54210,183,2022-08-28,active
26317,40968,580,2021-02-03,INVALID
26318,29564,88,2023-01-15,active
26319,53354,150,2022-10-18,dropped
26320,26173,27,2021-11-07,completed
26321,27598,155,2024-11-22,completed
26322,30703,920,2023-12-22,dropped
26323,2501,50,2024-11-09,active
26324,53930,144,2022-11-24,active
26325,51704,176,2022-08-24,completed
26326,466020,3,2022-03-12,active
26327,49439,68,2021-09-07,completed
26328,22139,11,2023-07-25,active
26329,6550,131,2022-06-30,active
26330,30238,77,2024-12-25,dropped
26331,50024,64,2020-10-24,active
26332,8198,22,2023-10-12,active
26333,281010,82,2020-08-10,completed
26334,40206,13,2022-11-16,active
26335,24743,118,2020-04-04,completed
26336,20421,54,2020-11-05,dropped
26337,44215,166,2021-08-21,active
26338,19826,162,2022-11-23,completed
26339,21877,6,2024-01-13,dropped
26340,53736,71,2020-01-23,active
26341,4912,181,2023-07-01,active
26342,42444,57,2020-12-29,completed
26343,34386,145,2024-05-05,active
26344,26231,83,2023-09-30,active
26345,29857,9,2024-07-29,INVALID
26346,24653,107,2021-07-01,active
26347,50235,189,2023-12-15,completed
26348,16142,95,2022-10-20,active
26349,23510,116,2022-06-01,dropped
26350,412230,105,2021-06-07,dropped
26351,23587,29,2022-04-27,dropped
26352,50217,174,2022-08-28,INVALID
26353,41651,124,2023-04-23,dropped
26354,2941,183,2022-08-23,dropped
26355,28289,153,2022-07-02,active
26356,28043,177,2023-05-08,active
26357,32172,172,2020-08-10,completed
26358,27419,109,2021-05-27,completed
26359,29215,195,2024-09-27,dropped
26360,41960,69,2023-12-05,dropped
26361,49578,164,2020-05-11,completed
26362,29999,50,2022-05-10,active
26363,3531,43,2024-09-02,INVALID
26364,906,6,2020-07-20,active
26365,15553,150,2023-09-15,active
26366,32919,9,2020-03-14,active
26367,49326,144,2024-02-25,active
26368,3458,59,2024-06-04,completed
26369,29730,47,2022-06-02,dropped
26370,16762,190,2024-08-19,completed
26371,9623,2000,2021-11-20,completed
26372,26660,15,2021-03-20,completed
26373,224490,4,2020-03-04,dropped
26374,22460,1380,2021-12-17,active
26375,25475,8,2024-04-12,active
26376,7512,23,2023-02-28,active
26377,15638,39,2020-09-28,dropped
26378,15098,147,2021-10-12,active
26379,26125,170,2020-09-15,active
26380,30938,38,2020-01-09,dropped
26381,38773,1,2020-03-30,completed
26382,29280,77,2023-06-22,dropped
26383,28720,660,2020-01-18,active
26384,20270,3,2022-12-25,completed
26385,51442,1390,2021-08-09,active
26386,20939,16,2021-10-27,INVALID
26387,272920,130,2023-01-04,dropped
26388,52840,101,2021-01-18,completed
26389,7340,180,2020-01-13,completed
26390,15220,35,2024-08-05,dropped
26391,443810,87,2021-07-05,INVALID
26392,31661,179,2021-01-18,active
26393,495140,137,2023-12-23,completed
26394,19504,65,2020-02-16,active
26395,52698,91,2020-05-14,active
26396,42731,127,2020-02-02,completed
26397,38655,13,2021-08-23,active
26398,47191,157,2020-04-17,active
26399,3286,124,2023-09-23,dropped
26400,6920,1110,2021-05-11,dropped
26401,6512,132,2020-12-09,active
26402,28534,510,2021-11-19,completed
26403,48764,113,2020-05-28,completed
26404,3789,1,2022-01-08,dropped
26405,28585,69,2021-01-22,INVALID
26406,30856,22,2020-06-08,completed
26407,47497,69,2020-01-29,active
26408,415,53,2022-01-17,completed
26409,5274,142,2020-11-06,completed
26410,24037,30,2021-08-16,dropped
26411,37623,186,2020-08-30,dropped
26412,4239,129,2023-02-27,completed
26413,42152,68,2021-10-04,active
26414,41256,130,2022-12-31,completed
26415,37176,124,2022-03-25,dropped
26416,5651,130,2021-09-09,active
26417,11563,84,2023-01-03,completed
26418,31269,88,2021-06-12,completed
26419,53910,181,2020-10-05,active
26420,341890,157,2024-06-26,completed
26421,11913,15,2021-03-02,active
26422,8271,230,2020-07-19,active
26423,36787,37,2024-10-14,dropped
26424,639,1740,2024-01-24,completed
26425,55095,1650,2023-10-14,completed
26426,33775,920,2022-03-08,INVALID
26427,28482,29,2023-08-21,dropped
26428,22254,91,2024-05-28,dropped
26429,16499,81,2021-06-18,dropped
26430,43613,87,2020-03-31,completed
26431,30546,9,2020-10-16,active
26432,45567,114,2023-05-19,dropped
26433,52039,114,2023-09-26,dropped
26434,37195,126,2024-08-14,active
26435,35489,191,2020-05-26,completed
26436,54154,127,2024-05-14,active
26437,19780,189,2022-02-01,completed
26438,20299,87,2022-11-18,active
26439,36264,22,2021-06-15,active
26440,9206,115,2020-02-02,active
26441,33130,177,2023-07-18,INVALID
26442,24434,199,2022-01-13,INVALID
26443,44858,147,2021-07-08,active
26444,28682,84,2022-04-26,active
26445,15583,127,2024-09-07,INVALID
26446,6063,1290,2022-11-17,dropped
26447,32025,115,2021-10-05,active
26448,40013,128,2023-05-24,active
26449,14401,164,2024-04-17,active
26450,40371,76,2022-01-13,completed
26451,46487,48,2022-02-06,dropped
26452,44190,157,2021-12-23,active
26453,19816,182,2023-11-19,completed
26454,9753,157,2024-04-29,dropped
26455,23275,148,2024-06-06,completed
26456,22395,75,2024-06-05,active
26457,8063,126,2021-09-27,active
26458,32088,93,2022-06-22,active
26459,129450,62,2024-10-29,dropped
26460,25105,80,2020-07-25,completed
26461,45249,51,2023-10-19,completed
26462,25938,176,2022-03-04,active
26463,39022,56,2020-02-27,completed
26464,135860,80,2023-06-02,dropped
26465,53431,160,2024-07-09,active
26466,52784,1810,2022-12-22,active
26467,26503,21,2023-04-01,completed
26468,10425,42,2021-06-16,completed
26469,5097,1730,2021-10-17,completed
26470,45555,20,2022-11-01,dropped
26471,43893,22,2022-09-23,active
26472,14070,70,2022-07-02,dropped
26473,25538,29,2020-08-07,dropped
26474,436900,60,2022-04-14,completed
26475,38534,70,2021-01-27,active
26476,432550,116,2020-02-08,active
26477,24201,189,2020-02-07,completed
26478,383880,660,2021-07-27,dropped
26479,31394,184,2023-03-07,active
26480,8413,130,2023-07-20,INVALID
26481,9687,153,2020-12-08,dropped
26482,29611,91,2022-05-02,active
26483,49451,300,2022-08-19,dropped
26484,19722,91,2024-11-08,dropped
26485,50085,61,2022-12-06,active
26486,17156,104,2021-04-08,completed
26487,53961,35,2021-05-01,completed
26488,10513,147,2021-10-27,dropped
26489,15096,72,2020-05-18,completed
26490,8845,24,2022-05-28,INVALID
26491,7422,111,2023-12-30,completed
26492,7343,65,2021-01-02,completed
26493,20855,147,2023-06-18,dropped
26494,350420,82,2021-11-09,active
26495,41391,97,2023-02-01,completed
26496,41346,96,2020-06-16,INVALID
26497,41635,96,2022-03-03,active
26498,8829,163,2021-08-03,dropped
26499,50230,133,2021-03-05,completed
26500,12000,45,2022-09-22,active
26501,45947,179,2021-04-15,INVALID
26502,6576,148,2024-03-28,active
26503,7813,28,2020-07-14,completed
26504,13415,156,2024-05-16,completed
26505,10640,92,2024-11-04,completed
26506,474070,160,2021-09-23,active
26507,619,1770,2024-02-27,dropped
26508,25352,198,2020-08-16,dropped
26509,50083,187,2023-05-24,dropped
26510,47618,88,2022-08-23,dropped
26511,16962,1040,2022-01-15,completed
