payment_id,student_id,course_id,amount,payment_date,method
31068,1646,188,52,2021-04-26,Credit Card
31069,35023,169,121,2021-12-19,UPI
31070,51837,98,3630,2023-12-10,Credit Card
31071,25531,63,499,2021-10-17,PayPal
31072,23314,116,93,2022-10-05,PayPal
31073,35728,49,477,2022-06-05,Bank Transfer
31074,4197,168,478,2022-06-04,Credit Card
31075,48378,132,347,2023-06-27,Credit Card
31076,46223,19,251,2024-05-12,UPI
31077,27935,162,2820,2023-07-08,UPI
31078,17152,105,393,2022-02-11,Credit Card
31079,50681,96,276,2020-08-26,Bank Transfer
31080,32656,172,139,2021-02-13,Credit Card
31081,1273,42,404,2020-08-19,UPI
31082,11111,144,183,2021-07-19,Bank Transfer
31083,3502,169,149,2023-05-28,Bank Transfer
31084,8398,164,229,2023-04-11,Credit Card
31085,49540,189,111,2024-07-31,Bank Transfer
31086,24954,5,326,2021-12-23,Bank Transfer
31087,51434,43,96,2021-03-09,UPI
31088,52992,122,260,2023-03-08,UPI
31089,44150,66,101,2021-02-12,UPI
31090,47367,176,371,2021-04-07,UPI
31091,36597,157,70,2024-11-19,Bank Transfer
31092,4148,157,61,2021-06-06,PayPal
31093,48397,149,191,2024-06-28,Bank Transfer
31094,34909,164,4840,2020-10-23,Bank Transfer
31095,34741,35,435,2021-01-10,Bank Transfer
31096,52731,139,266,2024-05-25,Bank Transfer
31097,29995,70,191,2020-08-24,Bank Transfer
31098,46607,182,296,2021-11-14,INVALID
31099,17481,56,51,2024-04-22,UPI
31100,29933,74,111,2021-03-29,Credit Card
31101,47309,106,453,2023-05-27,INVALID
31102,42991,154,297,2022-08-28,UPI
31103,20430,144,326,2021-06-22,Bank Transfer
31104,46494,35,209,2023-10-25,Credit Card
31105,32311,44,365,2022-03-11,PayPal
31106,319,34,317,2023-05-10,Credit Card
31107,31915,84,306,2022-07-19,PayPal
31108,21590,114,489,2021-09-03,Bank Transfer
31109,19422,81,109,2024-12-30,UPI
31110,51432,106,307,2021-03-23,Bank Transfer
31111,34704,64,484,2022-05-21,Credit Card
31112,35539,124,119,2023-05-18,PayPal
31113,20096,183,2570,2023-05-12,PayPal
31114,24509,174,443,2020-09-15,PayPal
31115,43119,152,157,2024-11-26,UPI
31116,46514,143,2850,2022-01-15,PayPal
31117,16688,23,274,2022-11-09,Bank Transfer
31118,47846,174,307,2020-08-22,Bank Transfer
31119,16028,159,3850,2021-10-05,INVALID
31120,31507,157,282,2024-04-20,UPI
31121,54457,118,130,2020-02-06,PayPal
31122,54707,8,372,2020-09-24,Bank Transfer
31123,32645,145,275,2020-04-24,Bank Transfer
31124,32852,80,167,2021-06-09,PayPal
31125,42694,145,131,2024-06-13,UPI
31126,11513,193,218,2024-10-10,Bank Transfer
31127,37106,17,4480,2024-04-25,INVALID
31128,33019,39,449,2020-08-14,PayPal
31129,163,20,443,2021-11-27,Bank Transfer
31130,19166,6,436,2022-11-27,INVALID
31131,48636,134,101,2024-10-05,PayPal
31132,3208,30,269,2022-04-28,Credit Card
31133,5520,43,78,2022-10-21,INVALID
31134,20901,125,71,2020-10-26,UPI
31135,11243,186,236,2020-07-18,UPI
31136,34145,195,401,2020-05-01,Bank Transfer
31137,19499,159,455,2021-02-28,Bank Transfer
31138,988,121,180,2023-05-17,PayPal
31139,230,131,3680,2021-02-19,PayPal
31140,30580,77,3270,2022-06-01,Bank Transfer
31141,16921,188,304,2023-03-11,PayPal
31142,52509,45,3030,2024-07-05,INVALID
31143,33221,149,322,2024-06-30,Credit Card
31144,45838,20,488,2022-08-08,Credit Card
31145,37770,43,411,2021-10-29,PayPal
31146,26305,93,316,2021-03-18,UPI
31147,55171,161,347,2022-02-24,INVALID
31148,27524,52,4810,2021-05-28,UPI
31149,10795,112,301,2021-01-14,Credit Card
31150,23023,4,488,2023-06-06,UPI
31151,14649,159,416,2023-08-05,Bank Transfer
31152,24824,120,88,2021-05-26,PayPal
31153,41487,179,186,2024-07-04,PayPal
31154,44193,8,268,2024-09-16,INVALID
31155,20984,167,80,2021-01-13,Credit Card
31156,23190,54,251,2022-08-12,UPI
31157,671,94,133,2024-08-09,UPI
31158,51588,106,373,2021-10-22,UPI
31159,50905,84,441,2024-06-14,UPI
31160,15665,1,700,2023-02-05,PayPal
31161,5030,175,347,2020-03-13,UPI
31162,15588,57,87,2020-09-24,Bank Transfer
31163,47431,132,256,2020-05-12,UPI
31164,21052,175,486,2023-03-26,UPI
31165,35020,96,489,2022-05-19,UPI
31166,18780,1,476,2023-05-21,Credit Card
31167,50705,88,137,2024-01-05,PayPal
31168,35416,124,497,2024-01-21,Bank Transfer
31169,25685,67,237,2023-07-25,Bank Transfer
31170,7468,161,466,2022-08-10,UPI
31171,16602,187,460,2023-10-20,Credit Card
31172,5740,4,442,2022-08-19,PayPal
31173,18172,193,86,2020-10-30,Bank Transfer
31174,46271,196,150,2021-11-02,Bank Transfer
31175,29734,190,386,2020-05-27,Bank Transfer
31176,54607,8,405,2024-09-26,Bank Transfer
31177,27025,129,81,2022-02-14,Credit Card
31178,17712,118,455,2021-03-20,INVALID
31179,49943,165,234,2024-05-06,PayPal
31180,41956,125,387,2023-06-30,Bank Transfer
31181,249,95,328,2023-11-18,PayPal
31182,40005,192,2440,2021-07-23,PayPal
31183,5486,185,179,2023-06-08,Credit Card
31184,30585,44,261,2022-11-24,INVALID
31185,49681,112,126,2023-11-30,Credit Card
31186,2814,119,418,2020-10-12,UPI
31187,38758,95,318,2020-12-19,Credit Card
31188,14796,10,274,2024-07-13,Bank Transfer
31189,3388,118,199,2022-03-21,Bank Transfer
31190,14988,160,184,2023-12-11,UPI
31191,13465,154,3040,2023-08-24,Credit Card
31192,20532,160,261,2023-10-17,INVALID
31193,26622,4,438,2024-11-04,Credit Card
31194,10540,144,351,2023-06-09,PayPal
31195,12557,115,239,2022-09-10,Bank Transfer
31196,43812,31,487,2021-03-09,UPI
31197,40246,87,3830,2021-11-30,PayPal
31198,14133,105,267,2024-12-01,INVALID
31199,52484,173,233,2021-08-21,PayPal
31200,25355,118,63,2020-10-16,PayPal
31201,15555,35,256,2023-07-06,UPI
31202,1775,163,258,2024-05-07,UPI
31203,23373,139,408,2023-11-28,INVALID
31204,31183,91,431,2023-12-30,UPI
31205,30468,58,447,2021-11-14,Bank Transfer
31206,34886,60,222,2022-10-19,PayPal
31207,16806,49,363,2022-03-01,Bank Transfer
31208,45481,25,157,2024-12-09,PayPal
31209,11806,85,499,2024-06-23,Bank Transfer
31210,51574,186,424,2021-06-12,UPI
31211,43173,133,166,2020-11-16,Credit Card
31212,38943,187,495,2021-11-18,UPI
31213,4224,54,1350,2020-05-31,UPI
31214,41315,196,409,2023-10-13,UPI
31215,19773,182,352,2020-04-18,Bank Transfer
31216,39760,168,199,2022-09-21,PayPal
31217,22000,156,337,2022-06-24,UPI
31218,15245,117,141,2024-01-22,PayPal
31219,10857,11,120,2024-08-07,Bank Transfer
31220,43486,40,210,2023-08-14,PayPal
31221,14546,173,155,2021-06-05,Bank Transfer
31222,39088,154,406,2022-10-26,UPI
31223,33739,124,197,2024-01-24,UPI
31224,7007,195,231,2022-08-12,Credit Card
31225,7987,110,500,2024-01-29,Bank Transfer
31226,24018,30,208,2020-01-15,Bank Transfer
31227,8807,115,385,2022-04-30,Bank Transfer
31228,4039,23,339,2021-11-13,PayPal
31229,23863,132,111,2020-02-10,Bank Transfer
31230,22724,123,358,2020-02-17,Bank Transfer
31231,36185,53,212,2020-09-03,Credit Card
31232,39014,196,145,2024-06-27,PayPal
31233,14993,198,277,2021-01-14,Bank Transfer
31234,42770,109,207,2023-03-06,Credit Card
31235,30549,106,119,2021-05-15,UPI
31236,21223,27,264,2023-12-06,Bank Transfer
31237,10463,65,342,2020-04-18,UPI
31238,54581,65,85,2022-08-22,PayPal
31239,40830,131,121,2024-05-18,UPI
31240,24874,185,93,2020-09-06,PayPal
31241,13123,178,474,2024-05-23,Bank Transfer
31242,37558,176,343,2024-02-13,PayPal
31243,52213,157,114,2022-03-01,Credit Card
31244,32928,61,461,2020-01-24,Credit Card
31245,51350,156,328,2023-06-14,Bank Transfer
31246,6278,182,130,2023-05-07,UPI
31247,2215,45,201,2023-05-29,PayPal
31248,55204,105,56,2020-06-12,Credit Card
31249,21819,181,136,2020-09-08,PayPal
31250,50904,12,310,2021-02-23,PayPal
31251,54937,58,51,2023-05-01,UPI
31252,12682,170,65,2021-08-22,Credit Card
31253,36189,85,405,2020-08-09,Bank Transfer
31254,198,3,125,2023-10-11,PayPal
31255,50636,131,284,2023-04-28,UPI
31256,52960,185,174,2024-07-07,UPI
31257,45917,170,122,2024-06-11,Bank Transfer
31258,33011,86,272,2021-11-02,Bank Transfer
31259,417,91,422,2020-06-27,Credit Card
31260,7787,149,600,2023-05-20,Credit Card
31261,13351,179,195,2024-11-14,PayPal
31262,26738,184,2620,2023-01-10,UPI
31263,18851,142,317,2024-09-13,Credit Card
31264,8771,135,331,2021-10-16,Credit Card
31265,6450,189,289,2022-06-01,Bank Transfer
31266,34696,135,154,2020-03-29,Credit Card
31267,17348,47,246,2021-01-21,INVALID
31268,26525,142,317,2024-05-10,Bank Transfer
31269,20849,88,4310,2020-10-25,UPI
31270,1433,67,54,2021-05-02,Credit Card
31271,4373,122,60,2020-12-13,Bank Transfer
31272,41339,19,434,2023-05-13,Credit Card
31273,38274,25,338,2024-10-02,UPI
31274,45521,155,157,2022-02-07,UPI
31275,43111,71,386,2020-08-03,Bank Transfer
31276,51253,161,81,2023-01-27,Credit Card
31277,31637,78,456,2024-04-30,UPI
31278,12933,73,379,2023-05-25,Credit Card
31279,50237,48,330,2020-03-16,Bank Transfer
31280,44354,199,406,2022-06-18,Bank Transfer
31281,38611,166,130,2021-09-16,Bank Transfer
31282,29974,136,390,2024-04-14,Bank Transfer
31283,42427,105,437,2020-10-29,Credit Card
31284,7893,157,372,2022-01-04,UPI
31285,5898,86,277,2024-07-15,Credit Card
31286,41181,64,478,2022-11-19,Bank Transfer
31287,2686,170,445,2020-08-03,PayPal
31288,47155,178,399,2023-09-04,Credit Card
31289,6473,58,333,2021-10-23,PayPal
31290,22047,190,138,2021-03-25,Credit Card
31291,36542,26,307,2023-09-09,Credit Card
31292,21840,97,171,2023-10-29,PayPal
31293,35171,30,187,2021-09-23,PayPal
31294,18283,71,409,2021-09-25,PayPal
31295,4886,71,108,2022-07-23,UPI
31296,28481,124,348,2022-06-09,PayPal
31297,50608,100,87,2022-06-12,Bank Transfer
31298,52041,115,464,2024-01-02,Credit Card
31299,38063,192,252,2022-07-06,UPI
31300,11799,78,260,2023-06-03,Credit Card
31301,34365,122,431,2021-09-12,UPI
31302,9892,68,354,2023-05-25,PayPal
31303,34862,107,252,2020-01-10,Bank Transfer
31304,45473,42,270,2022-12-16,Credit Card
31305,37487,15,328,2022-08-03,PayPal
31306,17972,88,2050,2023-02-12,INVALID
31307,25640,183,331,2021-03-17,INVALID
31308,16587,156,228,2023-05-26,Bank Transfer
31309,11456,177,222,2020-06-15,Credit Card
31310,23736,74,272,2022-03-19,Credit Card
31311,31449,71,314,2022-04-25,INVALID
31312,43972,97,297,2024-04-11,Credit Card
31313,2273,16,64,2022-08-02,PayPal
31314,13102,35,395,2020-09-01,Credit Card
31315,4965,151,436,2021-06-17,Credit Card
31316,54973,140,257,2024-10-20,UPI
31317,13225,52,383,2024-12-03,Credit Card
31318,52669,115,212,2023-08-27,UPI
31319,43,87,313,2021-03-10,PayPal
31320,13387,80,254,2021-03-25,Credit Card
31321,10585,100,302,2020-11-05,PayPal
31322,26503,22,142,2022-10-25,PayPal
31323,8510,81,175,2023-10-28,PayPal
31324,14928,180,109,2024-04-13,Bank Transfer
31325,18005,102,197,2024-04-10,PayPal
31326,19500,78,2120,2023-08-09,Credit Card
31327,13426,26,210,2024-06-17,INVALID
31328,8201,36,91,2021-03-26,Bank Transfer
31329,32794,29,115,2020-09-14,Credit Card
31330,48103,16,173,2024-10-21,INVALID
31331,37196,173,100,2021-07-26,Credit Card
31332,31571,25,2390,2021-10-30,UPI
31333,32630,147,3130,2022-04-18,UPI
31334,39007,29,322,2021-09-17,UPI
31335,41354,107,196,2022-12-11,Credit Card
31336,4639,132,170,2022-02-02,INVALID
31337,16607,27,276,2021-01-30,Bank Transfer
31338,41610,6,349,2021-02-11,UPI
31339,27368,109,301,2023-11-20,INVALID
31340,6711,182,133,2023-08-29,UPI
31341,5939,126,208,2020-01-18,INVALID
31342,42005,143,305,2024-11-02,PayPal
31343,50773,23,4510,2020-10-17,UPI
31344,45972,175,463,2023-10-08,Credit Card
31345,20119,164,262,2022-03-31,UPI
31346,33449,104,255,2023-10-03,Bank Transfer
31347,659,111,360,2020-02-15,INVALID
31348,4758,72,145,2024-01-24,UPI
31349,23216,197,470,2022-07-25,Credit Card
31350,38678,64,452,2020-07-16,PayPal
31351,40221,199,339,2021-12-27,Credit Card
31352,47174,183,422,2020-09-28,INVALID
31353,26653,129,250,2024-10-19,Bank Transfer
31354,16981,125,243,2021-05-30,PayPal
31355,44909,5,139,2024-08-18,Bank Transfer
31356,10140,87,159,2020-02-22,Bank Transfer
31357,27030,57,106,2024-11-25,Credit Card
31358,5859,188,478,2022-10-19,Credit Card
31359,45040,113,3130,2020-02-26,Credit Card
31360,42694,11,348,2023-01-26,Credit Card
31361,22820,30,151,2020-09-01,PayPal
31362,47935,51,99,2023-08-27,Credit Card
31363,50838,79,398,2020-12-17,PayPal
31364,32834,119,286,2023-03-22,UPI
31365,32659,200,238,2020-07-11,PayPal
31366,52097,10,487,2022-10-23,Credit Card
31367,32218,153,426,2020-01-16,UPI
31368,37638,182,303,2023-06-13,UPI
31369,49021,197,426,2021-02-03,PayPal
31370,613,66,168,2021-09-11,Credit Card
31371,31039,33,205,2023-05-23,Bank Transfer
31372,46323,36,482,2022-09-25,INVALID
31373,27173,52,960,2022-02-03,UPI
31374,45859,186,387,2023-11-16,Credit Card
31375,45050,118,75,2023-06-18,Bank Transfer
31376,2056,90,157,2023-04-14,Bank Transfer
31377,8107,70,65,2023-06-11,Credit Card
31378,20786,68,3110,2021-05-20,PayPal
31379,38917,145,185,2023-02-24,Bank Transfer
31380,30984,192,187,2021-06-24,PayPal
31381,577,55,355,2023-05-23,UPI
31382,22216,160,441,2020-03-17,Credit Card
31383,6647,188,263,2024-11-21,Bank Transfer
31384,41051,170,413,2023-07-11,Credit Card
31385,18022,71,398,2023-11-14,INVALID
31386,52529,40,190,2023-12-14,Bank Transfer
31387,43299,115,117,2024-10-12,INVALID
31388,26666,54,356,2024-12-04,Credit Card
31389,4147,144,89,2020-09-04,Credit Card
31390,16237,176,276,2021-05-14,PayPal
31391,23213,12,214,2023-11-29,UPI
31392,25440,41,332,2021-12-22,UPI
31393,43821,73,416,2020-04-02,Credit Card
31394,18713,17,495,2022-04-17,Bank Transfer
31395,3762,72,396,2020-05-07,PayPal
31396,52094,3,261,2023-05-20,Bank Transfer
31397,405,157,281,2020-11-19,Credit Card
31398,49719,29,63,2020-10-13,PayPal
31399,7531,39,488,2022-08-19,Bank Transfer
31400,26247,95,360,2022-08-20,UPI
31401,7521,84,447,2021-04-20,PayPal
31402,32955,151,282,2022-12-26,PayPal
31403,30808,9,68,2020-01-02,INVALID
31404,55299,12,360,2024-05-07,Credit Card
31405,16537,95,148,2022-12-07,UPI
31406,11068,83,74,2021-02-26,Bank Transfer
31407,37907,46,236,2024-01-20,Bank Transfer
31408,47375,116,152,2024-07-07,Credit Card
31409,48560,103,87,2024-03-01,UPI
31410,19041,160,266,2024-01-03,Bank Transfer
31411,48078,115,333,2023-10-15,Bank Transfer
31412,19342,160,63,2022-11-04,UPI
31413,45479,165,256,2024-04-27,PayPal
31414,34056,117,216,2024-10-14,PayPal
31415,31911,95,340,2024-03-02,Bank Transfer
31416,3403,148,51,2024-05-08,UPI
31417,34612,170,279,2023-03-21,Credit Card
31418,29755,59,255,2020-11-11,INVALID
31419,19646,51,57,2024-03-10,Bank Transfer
31420,46,191,173,2024-03-24,Bank Transfer
31421,48007,72,240,2024-02-25,Bank Transfer
31422,45725,25,330,2022-04-21,UPI
31423,5379,183,87,2023-10-25,Bank Transfer
31424,313,170,318,2023-06-26,UPI
31425,23617,156,2340,2021-03-27,PayPal
31426,46505,91,161,2023-02-25,Bank Transfer
31427,26970,105,244,2023-07-21,UPI
31428,42428,145,195,2020-04-18,UPI
31429,38961,171,145,2023-06-15,PayPal
31430,22899,78,204,2023-12-31,Credit Card
31431,2182,108,241,2023-11-11,Credit Card
31432,30954,71,66,2023-08-11,Credit Card
31433,48319,150,329,2022-11-14,UPI
31434,591,190,437,2021-01-12,Bank Transfer
31435,7050,168,90,2021-06-25,PayPal
31436,43196,21,76,2023-05-13,INVALID
31437,43805,187,57,2024-06-12,UPI
31438,46455,15,85,2021-01-05,UPI
31439,14775,82,458,2020-04-16,Credit Card
31440,9952,45,368,2023-11-19,Credit Card
31441,51768,29,285,2021-05-23,Credit Card
31442,17492,74,443,2021-07-20,PayPal
31443,21540,69,256,2024-02-19,Credit Card
31444,40605,79,319,2024-04-11,Bank Transfer
31445,11630,162,408,2021-02-12,PayPal
31446,16630,15,176,2020-06-28,INVALID
31447,8317,152,452,2024-04-19,PayPal
31448,25187,66,426,2024-03-14,UPI
31449,44459,64,57,2024-08-23,Bank Transfer
31450,8585,156,433,2023-09-21,INVALID
31451,19988,22,474,2022-06-26,Credit Card
31452,16988,53,194,2020-05-10,PayPal
31453,24404,55,265,2024-03-22,Credit Card
31454,50480,102,196,2022-06-17,UPI
31455,48982,142,233,2023-08-21,INVALID
31456,9542,85,341,2023-02-26,PayPal
31457,37677,88,140,2020-10-12,PayPal
31458,18940,63,3380,2024-02-07,Bank Transfer
31459,1111,124,4110,2022-11-06,Credit Card
31460,44294,120,129,2021-07-17,PayPal
31461,15781,9,388,2022-08-20,UPI
31462,49677,107,177,2021-02-04,PayPal
31463,34229,125,451,2022-10-13,Credit Card
31464,7258,180,493,2024-07-27,Bank Transfer
31465,2830,18,423,2024-03-07,INVALID
31466,13819,88,118,2023-03-29,UPI
31467,47758,158,352,2021-03-25,PayPal
31468,45562,143,136,2024-11-10,Bank Transfer
31469,54428,102,76,2022-12-16,PayPal
31470,47819,155,347,2021-02-06,UPI
31471,13636,137,241,2020-08-27,PayPal
31472,23157,8,109,2020-10-30,Credit Card
31473,11672,171,65,2020-01-14,UPI
31474,41363,2,2220,2021-03-04,Bank Transfer
31475,5591,179,234,2023-10-04,Bank Transfer
31476,6838,72,213,2024-12-26,PayPal
31477,37368,170,3010,2020-11-15,UPI
31478,35147,114,482,2024-06-25,Bank Transfer
31479,46523,123,140,2021-03-17,PayPal
31480,44094,23,255,2023-06-18,INVALID
31481,43509,189,1530,2023-10-13,PayPal
31482,38839,5,478,2021-03-10,Credit Card
31483,12732,84,318,2024-10-31,Credit Card
31484,17660,10,152,2021-08-31,Bank Transfer
31485,43944,134,465,2024-04-20,Bank Transfer
31486,4002,56,272,2023-08-05,INVALID
31487,51312,56,4200,2024-12-02,UPI
31488,42347,61,184,2023-07-04,Bank Transfer
31489,53178,89,485,2021-10-07,PayPal
31490,19678,16,405,2022-07-24,Credit Card
31491,4056,183,69,2023-03-23,Credit Card
31492,38280,29,208,2023-06-20,PayPal
31493,51919,52,193,2023-03-13,INVALID
31494,15039,20,3300,2022-04-04,PayPal
31495,48199,91,323,2022-09-18,Credit Card
31496,27393,156,329,2021-02-10,Credit Card
31497,11483,6,350,2023-05-03,Bank Transfer
31498,36650,14,197,2023-12-23,PayPal
31499,45849,80,240,2020-08-01,Credit Card
31500,12106,177,500,2020-08-08,PayPal
31501,49021,163,385,2022-03-24,Bank Transfer
31502,12982,113,176,2024-12-12,Bank Transfer
31503,54243,57,1050,2024-05-03,Credit Card
31504,42144,103,221,2022-06-07,INVALID
31505,44236,122,109,2022-05-10,Credit Card
31506,36744,76,175,2021-03-09,Credit Card
31507,39254,75,3180,2023-03-26,UPI
31508,36475,141,386,2021-12-01,Credit Card
31509,2577,72,393,2021-10-11,Bank Transfer
31510,31060,4,80,2021-03-30,UPI
31511,9498,77,263,2020-03-09,Credit Card
31512,23299,17,100,2022-11-23,Credit Card
31513,3850,184,181,2022-12-18,PayPal
31514,29608,164,189,2022-11-26,PayPal
31515,29179,92,189,2021-01-22,PayPal
31516,54138,81,162,2020-12-26,Bank Transfer
31517,27625,111,150,2021-10-13,INVALID
31518,24719,92,210,2024-04-30,Credit Card
31519,6872,109,385,2024-10-31,PayPal
31520,46551,74,275,2023-05-08,PayPal
31521,34761,26,2960,2022-06-30,PayPal
31522,46989,181,324,2024-06-26,INVALID
31523,49432,39,73,2023-10-07,INVALID
31524,8043,63,177,2023-06-11,Credit Card
31525,52550,38,390,2023-09-23,INVALID
31526,8571,121,368,2022-07-07,Credit Card
31527,25354,64,233,2022-06-13,Credit Card
31528,11859,182,209,2021-11-03,Bank Transfer
31529,221,7,1350,2020-07-10,Credit Card
31530,13872,189,481,2021-05-17,Bank Transfer
31531,12012,21,415,2020-11-05,Bank Transfer
31532,31015,152,289,2021-06-10,UPI
31533,17236,195,1470,2024-03-16,UPI
31534,22815,177,331,2020-04-25,PayPal
31535,2879,131,110,2021-11-13,PayPal
31536,23253,48,98,2021-07-23,Bank Transfer
31537,17942,161,108,2020-11-10,PayPal
31538,25981,64,451,2022-09-24,INVALID
31539,15670,160,465,2020-09-17,PayPal
31540,2891,142,286,2022-04-04,PayPal
31541,30774,57,267,2024-05-10,UPI
31542,16128,83,386,2021-03-30,Bank Transfer
31543,20754,130,1960,2024-11-30,Credit Card
31544,37918,5,164,2024-04-25,Bank Transfer
31545,19497,121,223,2023-07-17,PayPal
31546,33140,173,295,2022-10-05,UPI
31547,12121,170,496,2023-08-29,Credit Card
31548,13259,198,485,2023-01-25,PayPal
31549,26517,3,149,2022-05-21,Bank Transfer
31550,16227,6,92,2020-09-16,Bank Transfer
31551,46698,182,378,2024-12-09,INVALID
31552,19484,52,131,2022-04-24,PayPal
31553,47275,127,57,2021-05-06,Credit Card
31554,7291,16,273,2024-04-01,UPI
31555,40164,76,2800,2022-11-06,Credit Card
31556,38963,79,174,2024-10-11,UPI
31557,45492,90,255,2020-03-25,PayPal
31558,32873,177,278,2021-07-18,Bank Transfer
31559,25345,134,2450,2021-04-24,PayPal
31560,34456,103,85,2023-06-20,PayPal
31561,45944,107,1420,2020-07-07,INVALID
31562,44982,161,164,2021-11-23,Credit Card
31563,34417,186,110,2024-11-07,UPI
31564,26068,160,142,2023-05-01,Bank Transfer
31565,39106,131,240,2023-04-26,INVALID
31566,44996,45,108,2022-09-01,UPI
31567,45237,196,2730,2024-04-11,PayPal
